[CAJA] El Cliente 1122: entra a la cola de la caja 2 en DIA 4, 5080 s, con {'TOMATE': [1, 'VEGETALES FRUTAS'], 'MANZANA': [4, 'VEGETALES FRUTAS'], 'CARNE': [3, 'ABARROTES'], 'ARROZ': [2, 'ABARROTES'], 'YOGURT': [2, 'LACTEOS'], 'BOMBONES': [1, 'DULCES'], 'LECHE': [7, 'LACTEOS']}
El cliente 1103, compra CERVEZA, en la caja 2. DIA 4, 5083 segundos
El cliente 1103, compra CARNE, en la caja 2. DIA 4, 5095 segundos
El cliente 1103, compra LECHE, en la caja 2. DIA 4, 5104 segundos
El cliente 1103, compra PAN, en la caja 2. DIA 4, 5161 segundos
El cliente 1103, compra ARROZ, en la caja 2. DIA 4, 5164 segundos
El cliente 1103, compra YOGURT, en la caja 2. DIA 4, 5179 segundos
El cliente 1103, compra HARINA, en la caja 2. DIA 4, 5185 segundos
[SALIDA] El Cliente 1103, abandona la Caja 2, habiendo pagado 193
[LLEGADA] Cliente 1124: Dia 4, segundo 5265 ha llegado al Estacionamiento
El cliente 1107, compra TELEVISION, en la caja 2. DIA 4, 5277 segundos
El cliente 1107, compra PANTALON, en la caja 2. DIA 4, 5280 segundos
El cliente 1107, compra LECHE, en la caja 2. DIA 4, 5310 segundos
[LLEGADA] Cliente 1125: Dia 4, segundo 5313 ha llegado al Estacionamiento
El cliente 1107, compra CONSERVAS, en la caja 2. DIA 4, 5316 segundos
El cliente 1107, compra SAL, en la caja 2. DIA 4, 5319 segundos
[SALIDA] El Cliente 1107, abandona la Caja 2, habiendo pagado 112
El cliente 1109, compra TOMATE, en la caja 2. DIA 4, 5423 segundos
El cliente 1109, compra ARROZ, en la caja 2. DIA 4, 5426 segundos
El cliente 1109, compra LECHUGA, en la caja 2. DIA 4, 5429 segundos
El cliente 1109, compra CARNE, en la caja 2. DIA 4, 5438 segundos
El cliente 1109, compra TOALLA NOVA, en la caja 2. DIA 4, 5444 segundos
[SALIDA] El Cliente 1109, abandona la Caja 2, habiendo pagado 36
[CAJA] El Cliente 1125: entra a la cola de la caja 2 en DIA 4, 5481 s, con {'LECHUGA': [2, 'VEGETALES FRUTAS'], 'BEBIDA': [2, 'BEBESTIBLES'], 'LAVADORA': [1, 'LBLANCA']}
[LLEGADA] Cliente 1126: Dia 4, segundo 5502 ha llegado al Estacionamiento
El cliente 1108, compra TOMATE, en la caja 2. DIA 4, 5539 segundos
El cliente 1108, compra TOALLA NOVA, en la caja 2. DIA 4, 5551 segundos
El cliente 1108, compra MANZANA, en la caja 2. DIA 4, 5560 segundos
El cliente 1108, compra JUGO, en la caja 2. DIA 4, 5569 segundos
[LLEGADA] Cliente 1127: Dia 4, segundo 5604 ha llegado al Estacionamiento
El cliente 1108, compra PAN, en la caja 2. DIA 4, 5611 segundos
El cliente 1108, compra TELEVISION, en la caja 2. DIA 4, 5614 segundos
El cliente 1108, compra ARROZ, en la caja 2. DIA 4, 5620 segundos
El cliente 1108, compra YOGURT, en la caja 2. DIA 4, 5626 segundos
[SALIDA] El Cliente 1108, abandona la Caja 2, habiendo pagado 97
[LLEGADA] Cliente 1128: Dia 4, segundo 5628 ha llegado al Estacionamiento
[CAJA] El Cliente 1124: entra a la cola de la caja 2 en DIA 4, 5676 s, con {'MANZANA': [4, 'VEGETALES FRUTAS'], 'CERVEZA': [10, 'ALCOHOL'], 'BEBIDA': [3, 'BEBESTIBLES'], 'TOALLA NOVA': [3, 'LIMPIEZA'], 'JUGO': [5, 'BEBESTIBLES'], 'VINO': [3, 'ALCOHOL'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'CARNE': [1, 'ABARROTES']}
El cliente 1113, compra JUGO, en la caja 2. DIA 4, 5721 segundos
El cliente 1113, compra LECHUGA, en la caja 2. DIA 4, 5727 segundos
El cliente 1113, compra HARINA, en la caja 2. DIA 4, 5730 segundos
El cliente 1113, compra CARNE, en la caja 2. DIA 4, 5733 segundos
El cliente 1113, compra PAN, en la caja 2. DIA 4, 5772 segundos
[SALIDA] El Cliente 1113, abandona la Caja 2, habiendo pagado 30
[CAJA] El Cliente 1126: entra a la cola de la caja 2 en DIA 4, 5783 s, con {'ARROZ': [2, 'ABARROTES'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'AGUA MINERAL': [2, 'BEBESTIBLES'], 'TOALLA NOVA': [5, 'LIMPIEZA']}
[CAJA] El Cliente 1128: entra a la cola de la caja 2 en DIA 4, 5817 s, con {'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'LAVADORA': [1, 'LBLANCA']}
[CAJA] El Cliente 1127: entra a la cola de la caja 2 en DIA 4, 5839 s, con {'ARROZ': [2, 'ABARROTES'], 'MANZANA': [1, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'CARNE': [2, 'ABARROTES']}
[LLEGADA] Cliente 1129: Dia 4, segundo 5880 ha llegado al Estacionamiento
El cliente 1111, compra TOMATE, en la caja 2. DIA 4, 5885 segundos
El cliente 1111, compra PASTA DE DIENTES, en la caja 2. DIA 4, 5891 segundos
El cliente 1111, compra PAN, en la caja 2. DIA 4, 5906 segundos
El cliente 1111, compra TELEVISION, en la caja 2. DIA 4, 5909 segundos
El cliente 1111, compra TALLARINES, en la caja 2. DIA 4, 5912 segundos
El cliente 1111, compra BOMBONES, en la caja 2. DIA 4, 5915 segundos
El cliente 1111, compra CONSERVAS, en la caja 2. DIA 4, 5921 segundos
El cliente 1111, compra SAL, en la caja 2. DIA 4, 5927 segundos
[SALIDA] El Cliente 1111, abandona la Caja 2, habiendo pagado 123
El cliente 1110, compra QUESO, en la caja 2. DIA 4, 6025 segundos
El cliente 1110, compra CARNE, en la caja 2. DIA 4, 6028 segundos
El cliente 1110, compra LECHE, en la caja 2. DIA 4, 6058 segundos
El cliente 1110, compra PAN, en la caja 2. DIA 4, 6067 segundos
El cliente 1110, compra TOALLA NOVA, en la caja 2. DIA 4, 6070 segundos
El cliente 1110, compra YOGURT, en la caja 2. DIA 4, 6079 segundos
El cliente 1110, compra HARINA, en la caja 2. DIA 4, 6082 segundos
[SALIDA] El Cliente 1110, abandona la Caja 2, habiendo pagado 56
El cliente 1112, compra YOGURT, en la caja 2. DIA 4, 6180 segundos
El cliente 1112, compra LECHE, en la caja 2. DIA 4, 6192 segundos
El cliente 1112, compra CARNE, en la caja 2. DIA 4, 6207 segundos
[CAJA] El Cliente 1129: entra a la cola de la caja 2 en DIA 4, 6227 s, con {'MANZANA': [8, 'VEGETALES FRUTAS'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'PASTA DE DIENTES': [1, 'LIMPIEZA'], 'TOALLA NOVA': [5, 'LIMPIEZA'], 'YOGURT': [2, 'LACTEOS'], 'CARNE': [1, 'ABARROTES'], 'SAL': [2, 'ABARROTES']}
El cliente 1112, compra PAN, en la caja 2. DIA 4, 6243 segundos
[SALIDA] El Cliente 1112, abandona la Caja 2, habiendo pagado 54
[LLEGADA] Cliente 1130: Dia 4, segundo 6335 ha llegado al Estacionamiento
El cliente 1115, compra TOMATE, en la caja 2. DIA 4, 6347 segundos
El cliente 1115, compra LECHUGA, en la caja 2. DIA 4, 6353 segundos
El cliente 1115, compra GALLETAS, en la caja 2. DIA 4, 6356 segundos
El cliente 1115, compra HARINA, en la caja 2. DIA 4, 6359 segundos
[SALIDA] El Cliente 1115, abandona la Caja 2, habiendo pagado 25
[LLEGADA] Cliente 1131: Dia 4, segundo 6373 ha llegado al Estacionamiento
El cliente 1114, compra CONSOLA VIDEOJUEGOS, en la caja 2. DIA 4, 6454 segundos
El cliente 1114, compra MANZANA, en la caja 2. DIA 4, 6478 segundos
El cliente 1114, compra LECHUGA, en la caja 2. DIA 4, 6481 segundos
El cliente 1114, compra QUESO, en la caja 2. DIA 4, 6487 segundos
[LLEGADA] Cliente 1132: Dia 4, segundo 6489 ha llegado al Estacionamiento
[LLEGADA] Cliente 1133: Dia 4, segundo 6492 ha llegado al Estacionamiento
El cliente 1114, compra GALLETAS, en la caja 2. DIA 4, 6496 segundos
[LLEGADA] Cliente 1134: Dia 4, segundo 6498 ha llegado al Estacionamiento
El cliente 1114, compra ARROZ, en la caja 2. DIA 4, 6502 segundos
[LLEGADA] Cliente 1135: Dia 4, segundo 6505 ha llegado al Estacionamiento
El cliente 1114, compra PAPAS FRITAS, en la caja 2. DIA 4, 6508 segundos
El cliente 1114, compra TALLARINES, en la caja 2. DIA 4, 6520 segundos
[LLEGADA] Cliente 1136: Dia 4, segundo 6523 ha llegado al Estacionamiento
El cliente 1114, compra HARINA, en la caja 2. DIA 4, 6526 segundos
[SALIDA] El Cliente 1114, abandona la Caja 2, habiendo pagado 173
[CAJA] El Cliente 1131: entra a la cola de la caja 2 en DIA 4, 6606 s, con {'TOALLA NOVA': [2, 'LIMPIEZA'], 'YOGURT': [4, 'LACTEOS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'LECHE': [5, 'LACTEOS'], 'PANTALON': [1, 'ROPA']}
El cliente 1116, compra CARNE, en la caja 2. DIA 4, 6621 segundos
El cliente 1116, compra QUESO, en la caja 2. DIA 4, 6624 segundos
El cliente 1116, compra HARINA, en la caja 2. DIA 4, 6627 segundos
El cliente 1116, compra CREMA, en la caja 2. DIA 4, 6630 segundos
El cliente 1116, compra VINO, en la caja 2. DIA 4, 6633 segundos
El cliente 1116, compra TALLARINES, en la caja 2. DIA 4, 6636 segundos
El cliente 1116, compra MANZANA, en la caja 2. DIA 4, 6645 segundos
El cliente 1116, compra LECHE, en la caja 2. DIA 4, 6663 segundos
[SALIDA] El Cliente 1116, abandona la Caja 2, habiendo pagado 52
[LLEGADA] Cliente 1137: Dia 4, segundo 6709 ha llegado al Estacionamiento
[LLEGADA] Cliente 1138: Dia 4, segundo 6713 ha llegado al Estacionamiento
[CAJA] El Cliente 1130: entra a la cola de la caja 2 en DIA 4, 6724 s, con {'TALLARINES': [3, 'ABARROTES'], 'QUESO': [5, 'LACTEOS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'PANTALON': [1, 'ROPA'], 'PAN': [14, 'ABARROTES'], 'ZAPATOS': [2, 'ROPA'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'CARNE': [1, 'ABARROTES']}
El cliente 1117, compra CARNE, en la caja 2. DIA 4, 6761 segundos
El cliente 1117, compra TALLARINES, en la caja 2. DIA 4, 6770 segundos
[CAJA] El Cliente 1133: entra a la cola de la caja 2 en DIA 4, 6771 s, con {'CARNE': [5, 'ABARROTES'], 'YOGURT': [1, 'LACTEOS'], 'CONSERVAS': [2, 'ABARROTES'], 'PANTALON': [1, 'ROPA'], 'ARROZ': [1, 'ABARROTES'], 'TALLARINES': [4, 'ABARROTES'], 'HARINA': [2, 'ABARROTES']}
[CAJA] El Cliente 1132: entra a la cola de la caja 2 en DIA 4, 6772 s, con {'CERVEZA': [9, 'ALCOHOL'], 'TALLARINES': [1, 'ABARROTES'], 'TOALLA NOVA': [3, 'LIMPIEZA'], 'CARNE': [1, 'ABARROTES'], 'PAN': [1, 'ABARROTES']}
El cliente 1117, compra CONSERVAS, en la caja 2. DIA 4, 6773 segundos
El cliente 1117, compra LAVADORA, en la caja 2. DIA 4, 6776 segundos
El cliente 1117, compra TELEVISION, en la caja 2. DIA 4, 6779 segundos
El cliente 1117, compra PAPAS FRITAS, en la caja 2. DIA 4, 6785 segundos
El cliente 1117, compra YOGURT, en la caja 2. DIA 4, 6788 segundos
El cliente 1117, compra MANZANA, en la caja 2. DIA 4, 6800 segundos
El cliente 1117, compra HARINA, en la caja 2. DIA 4, 6803 segundos
[SALIDA] El Cliente 1117, abandona la Caja 2, habiendo pagado 204
[LLEGADA] Cliente 1139: Dia 4, segundo 6816 ha llegado al Estacionamiento
[CAJA] El Cliente 1134: entra a la cola de la caja 2 en DIA 4, 6825 s, con {'PANTALON': [1, 'ROPA'], 'CARNE': [3, 'ABARROTES'], 'PAN': [6, 'ABARROTES'], 'PAPAS FRITAS': [1, 'DULCES'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'HARINA': [2, 'ABARROTES'], 'GALLETAS': [2, 'DULCES']}
[CAJA] El Cliente 1136: entra a la cola de la caja 2 en DIA 4, 6897 s, con {'CARNE': [2, 'ABARROTES'], 'LECHE': [9, 'LACTEOS'], 'PAN': [6, 'ABARROTES'], 'ARROZ': [2, 'ABARROTES'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'POLERA': [2, 'ROPA'], 'CONSERVAS': [2, 'ABARROTES'], 'SAL': [2, 'ABARROTES']}
El cliente 1118, compra MANZANA, en la caja 2. DIA 4, 6913 segundos
[LLEGADA] Cliente 1140: Dia 4, segundo 6916 ha llegado al Estacionamiento
El cliente 1118, compra YOGURT, en la caja 2. DIA 4, 6916 segundos
El cliente 1118, compra LECHE, en la caja 2. DIA 4, 6919 segundos
El cliente 1118, compra CARNE, en la caja 2. DIA 4, 6931 segundos
[SALIDA] El Cliente 1118, abandona la Caja 2, habiendo pagado 39
[CAJA] El Cliente 1135: entra a la cola de la caja 2 en DIA 4, 6987 s, con {'MANZANA': [4, 'VEGETALES FRUTAS'], 'QUESO': [5, 'LACTEOS'], 'PAN': [3, 'ABARROTES'], 'YOGURT': [5, 'LACTEOS'], 'HARINA': [1, 'ABARROTES'], 'SAL': [2, 'ABARROTES'], 'TOMATE': [3, 'VEGETALES FRUTAS'], 'CONSERVAS': [1, 'ABARROTES'], 'TOALLA NOVA': [2, 'LIMPIEZA'], 'TOSTADORA': [1, 'LBLANCA'], 'TALLARINES': [1, 'ABARROTES'], 'CARNE': [4, 'ABARROTES']}
[CAJA] El Cliente 1138: entra a la cola de la caja 2 en DIA 4, 7020 s, con {'CONSOLA VIDEOJUEGOS': [2, 'ELECTRONICOS'], 'QUESO': [4, 'LACTEOS'], 'JUGO': [4, 'BEBESTIBLES'], 'VINO': [2, 'ALCOHOL'], 'PANTALON': [1, 'ROPA'], 'CARNE': [1, 'ABARROTES']}
El cliente 1119, compra TOMATE, en la caja 2. DIA 4, 7035 segundos
[CAJA] El Cliente 1137: entra a la cola de la caja 2 en DIA 4, 7043 s, con {'CONSERVAS': [2, 'ABARROTES'], 'JUGO': [3, 'BEBESTIBLES'], 'PAN': [17, 'ABARROTES'], 'TALLARINES': [5, 'ABARROTES'], 'PAPAS FRITAS': [1, 'DULCES'], 'SAL': [1, 'ABARROTES']}
El cliente 1119, compra CARNE, en la caja 2. DIA 4, 7047 segundos
El cliente 1119, compra LECHUGA, en la caja 2. DIA 4, 7050 segundos
El cliente 1119, compra CONSERVAS, en la caja 2. DIA 4, 7056 segundos
El cliente 1119, compra LECHE, en la caja 2. DIA 4, 7086 segundos
[LLEGADA] Cliente 1141: Dia 4, segundo 7090 ha llegado al Estacionamiento
[CAJA] El Cliente 1139: entra a la cola de la caja 2 en DIA 4, 7109 s, con {'TALLARINES': [3, 'ABARROTES'], 'HARINA': [1, 'ABARROTES'], 'CARNE': [1, 'ABARROTES'], 'PAN': [13, 'ABARROTES']}
El cliente 1119, compra PAN, en la caja 2. DIA 4, 7116 segundos
El cliente 1119, compra TOALLA NOVA, en la caja 2. DIA 4, 7119 segundos
El cliente 1119, compra TALLARINES, en la caja 2. DIA 4, 7134 segundos
El cliente 1119, compra MANZANA, en la caja 2. DIA 4, 7140 segundos
El cliente 1119, compra HARINA, en la caja 2. DIA 4, 7143 segundos
[SALIDA] El Cliente 1119, abandona la Caja 2, habiendo pagado 102
El cliente 1120, compra CREMA, en la caja 2. DIA 4, 7241 segundos
El cliente 1120, compra JUGO, en la caja 2. DIA 4, 7244 segundos
El cliente 1120, compra HARINA, en la caja 2. DIA 4, 7250 segundos
[LLEGADA] Cliente 1142: Dia 4, segundo 7253 ha llegado al Estacionamiento
El cliente 1120, compra CARNE, en la caja 2. DIA 4, 7253 segundos
El cliente 1120, compra AGUA MINERAL, en la caja 2. DIA 4, 7256 segundos
[SALIDA] El Cliente 1120, abandona la Caja 2, habiendo pagado 42
[CAJA] El Cliente 1140: entra a la cola de la caja 2 en DIA 4, 7278 s, con {'TOMATE': [5, 'VEGETALES FRUTAS'], 'MANZANA': [1, 'VEGETALES FRUTAS'], 'GALLETAS': [1, 'DULCES'], 'TOALLA NOVA': [3, 'LIMPIEZA'], 'VINO': [2, 'ALCOHOL'], 'ZAPATOS': [1, 'ROPA'], 'ARROZ': [2, 'ABARROTES'], 'YOGURT': [2, 'LACTEOS'], 'CARNE': [2, 'ABARROTES']}
[LLEGADA] Cliente 1143: Dia 4, segundo 7282 ha llegado al Estacionamiento
[LLEGADA] Cliente 1144: Dia 4, segundo 7308 ha llegado al Estacionamiento
[LLEGADA] Cliente 1145: Dia 4, segundo 7333 ha llegado al Estacionamiento
El cliente 1121, compra TOMATE, en la caja 2. DIA 4, 7360 segundos
El cliente 1121, compra MANZANA, en la caja 2. DIA 4, 7381 segundos
El cliente 1121, compra CARNE, en la caja 2. DIA 4, 7384 segundos
El cliente 1121, compra PAN, en la caja 2. DIA 4, 7387 segundos
El cliente 1121, compra TOALLA NOVA, en la caja 2. DIA 4, 7402 segundos
El cliente 1121, compra TALLARINES, en la caja 2. DIA 4, 7408 segundos
[CAJA] El Cliente 1141: entra a la cola de la caja 2 en DIA 4, 7417 s, con {'ARROZ': [2, 'ABARROTES'], 'QUESO': [3, 'LACTEOS'], 'PASTA DE DIENTES': [1, 'LIMPIEZA'], 'CARNE': [4, 'ABARROTES'], 'PAN': [17, 'ABARROTES']}
El cliente 1121, compra LECHE, en la caja 2. DIA 4, 7420 segundos
[SALIDA] El Cliente 1121, abandona la Caja 2, habiendo pagado 52
[LLEGADA] Cliente 1146: Dia 4, segundo 7435 ha llegado al Estacionamiento
[LLEGADA] Cliente 1147: Dia 4, segundo 7451 ha llegado al Estacionamiento
[LLEGADA] Cliente 1148: Dia 4, segundo 7505 ha llegado al Estacionamiento
El cliente 1123, compra ZAPATOS, en la caja 2. DIA 4, 7512 segundos
El cliente 1123, compra ARROZ, en la caja 2. DIA 4, 7518 segundos
El cliente 1123, compra SAL, en la caja 2. DIA 4, 7521 segundos
El cliente 1123, compra CARNE, en la caja 2. DIA 4, 7533 segundos
El cliente 1123, compra PAN, en la caja 2. DIA 4, 7563 segundos
[SALIDA] El Cliente 1123, abandona la Caja 2, habiendo pagado 58
[CAJA] El Cliente 1142: entra a la cola de la caja 2 en DIA 4, 7574 s, con {'TOMATE': [5, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'YOGURT': [4, 'LACTEOS'], 'JUGO': [5, 'BEBESTIBLES'], 'PAN': [12, 'ABARROTES']}
[LLEGADA] Cliente 1149: Dia 4, segundo 7574 ha llegado al Estacionamiento
[CAJA] El Cliente 1147: entra a la cola de la caja 2 en DIA 4, 7584 s, con {'ARROZ': [1, 'ABARROTES'], 'TALLARINES': [1, 'ABARROTES'], 'CARNE': [5, 'ABARROTES']}
[CAJA] El Cliente 1145: entra a la cola de la caja 2 en DIA 4, 7587 s, con {'QUESO': [5, 'LACTEOS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'JUGO': [5, 'BEBESTIBLES'], 'TOALLA NOVA': [5, 'LIMPIEZA'], 'PAN': [1, 'ABARROTES'], 'CONSERVAS': [2, 'ABARROTES']}
El cliente 1122, compra TOMATE, en la caja 2. DIA 4, 7655 segundos
[CAJA] El Cliente 1143: entra a la cola de la caja 2 en DIA 4, 7659 s, con {'CONSOLA VIDEOJUEGOS': [2, 'ELECTRONICOS'], 'MANZANA': [5, 'VEGETALES FRUTAS'], 'TALLARINES': [4, 'ABARROTES'], 'PAN': [20, 'ABARROTES'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'YOGURT': [2, 'LACTEOS'], 'CONSERVAS': [2, 'ABARROTES'], 'LECHUGA': [2, 'VEGETALES FRUTAS']}
El cliente 1122, compra MANZANA, en la caja 2. DIA 4, 7667 segundos
El cliente 1122, compra CARNE, en la caja 2. DIA 4, 7676 segundos
El cliente 1122, compra ARROZ, en la caja 2. DIA 4, 7682 segundos
El cliente 1122, compra YOGURT, en la caja 2. DIA 4, 7688 segundos
El cliente 1122, compra BOMBONES, en la caja 2. DIA 4, 7691 segundos
[CAJA] El Cliente 1144: entra a la cola de la caja 2 en DIA 4, 7696 s, con {'MANZANA': [8, 'VEGETALES FRUTAS'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'PAN': [3, 'ABARROTES'], 'ZAPATOS': [1, 'ROPA'], 'TOALLA NOVA': [5, 'LIMPIEZA'], 'TALLARINES': [1, 'ABARROTES'], 'CARNE': [4, 'ABARROTES']}
El cliente 1122, compra LECHE, en la caja 2. DIA 4, 7712 segundos
[SALIDA] El Cliente 1122, abandona la Caja 2, habiendo pagado 71
[CAJA] El Cliente 1146: entra a la cola de la caja 2 en DIA 4, 7713 s, con {'YOGURT': [5, 'LACTEOS'], 'QUESO': [3, 'LACTEOS'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'ARROZ': [1, 'ABARROTES'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'SAL': [1, 'ABARROTES']}
[CAJA] El Cliente 1148: entra a la cola de la caja 2 en DIA 4, 7786 s, con {'YOGURT': [4, 'LACTEOS'], 'QUESO': [4, 'LACTEOS'], 'PASTA DE DIENTES': [1, 'LIMPIEZA'], 'JUGO': [5, 'BEBESTIBLES'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'TALLARINES': [3, 'ABARROTES']}
El cliente 1125, compra LECHUGA, en la caja 2. DIA 4, 7807 segundos
El cliente 1125, compra BEBIDA, en la caja 2. DIA 4, 7813 segundos
El cliente 1125, compra LAVADORA, en la caja 2. DIA 4, 7816 segundos
[SALIDA] El Cliente 1125, abandona la Caja 2, habiendo pagado 110
[LLEGADA] Cliente 1150: Dia 4, segundo 7879 ha llegado al Estacionamiento
[LLEGADA] Cliente 1151: Dia 4, segundo 7905 ha llegado al Estacionamiento
El cliente 1124, compra MANZANA, en la caja 2. DIA 4, 7917 segundos
[LLEGADA] Cliente 1152: Dia 4, segundo 7935 ha llegado al Estacionamiento
El cliente 1124, compra CERVEZA, en la caja 2. DIA 4, 7947 segundos
El cliente 1124, compra BEBIDA, en la caja 2. DIA 4, 7956 segundos
El cliente 1124, compra TOALLA NOVA, en la caja 2. DIA 4, 7965 segundos
El cliente 1124, compra JUGO, en la caja 2. DIA 4, 7980 segundos
El cliente 1124, compra VINO, en la caja 2. DIA 4, 7989 segundos
El cliente 1124, compra LECHUGA, en la caja 2. DIA 4, 7992 segundos
El cliente 1124, compra CARNE, en la caja 2. DIA 4, 7995 segundos
[SALIDA] El Cliente 1124, abandona la Caja 2, habiendo pagado 56
[CAJA] El Cliente 1149: entra a la cola de la caja 2 en DIA 4, 8004 s, con {'TOALLA NOVA': [3, 'LIMPIEZA'], 'CERVEZA': [3, 'ALCOHOL'], 'QUESO': [3, 'LACTEOS'], 'CARNE': [2, 'ABARROTES'], 'JUGO': [1, 'BEBESTIBLES'], 'PAN': [20, 'ABARROTES'], 'ARROZ': [1, 'ABARROTES'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'HARINA': [1, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
[CAJA] El Cliente 1150: entra a la cola de la caja 2 en DIA 4, 8068 s, con {'TELEVISION': [1, 'ELECTRONICOS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'TALLARINES': [3, 'ABARROTES'], 'CARNE': [4, 'ABARROTES']}
El cliente 1126, compra ARROZ, en la caja 2. DIA 4, 8090 segundos
El cliente 1126, compra LECHUGA, en la caja 2. DIA 4, 8096 segundos
El cliente 1126, compra AGUA MINERAL, en la caja 2. DIA 4, 8102 segundos
El cliente 1126, compra TOALLA NOVA, en la caja 2. DIA 4, 8117 segundos
[SALIDA] El Cliente 1126, abandona la Caja 2, habiendo pagado 28
[CAJA] El Cliente 1152: entra a la cola de la caja 2 en DIA 4, 8130 s, con {'ARROZ': [2, 'ABARROTES'], 'LECHE': [4, 'LACTEOS'], 'CARNE': [2, 'ABARROTES']}
[LLEGADA] Cliente 1153: Dia 4, segundo 8146 ha llegado al Estacionamiento
[LLEGADA] Cliente 1154: Dia 4, segundo 8201 ha llegado al Estacionamiento
[CAJA] El Cliente 1151: entra a la cola de la caja 2 en DIA 4, 8203 s, con {'BEBIDA': [3, 'BEBESTIBLES'], 'CONSERVAS': [2, 'ABARROTES'], 'TOALLA NOVA': [4, 'LIMPIEZA'], 'ARROZ': [2, 'ABARROTES'], 'YOGURT': [1, 'LACTEOS'], 'LECHE': [1, 'LACTEOS'], 'SAL': [2, 'ABARROTES']}
El cliente 1128, compra PASTA DE DIENTES, en la caja 2. DIA 4, 8212 segundos
El cliente 1128, compra LAVADORA, en la caja 2. DIA 4, 8215 segundos
[SALIDA] El Cliente 1128, abandona la Caja 2, habiendo pagado 106
[LLEGADA] Cliente 1155: Dia 4, segundo 8223 ha llegado al Estacionamiento
[CAJA] El Cliente 1154: entra a la cola de la caja 2 en DIA 4, 8280 s, con {}
El cliente 1127, compra ARROZ, en la caja 2. DIA 4, 8310 segundos
El cliente 1127, compra MANZANA, en la caja 2. DIA 4, 8313 segundos
El cliente 1127, compra LECHUGA, en la caja 2. DIA 4, 8316 segundos
El cliente 1127, compra PASTA DE DIENTES, en la caja 2. DIA 4, 8322 segundos
El cliente 1127, compra CARNE, en la caja 2. DIA 4, 8328 segundos
[SALIDA] El Cliente 1127, abandona la Caja 2, habiendo pagado 28
[LLEGADA] Cliente 1156: Dia 4, segundo 8399 ha llegado al Estacionamiento
[LLEGADA] Cliente 1157: Dia 4, segundo 8403 ha llegado al Estacionamiento
El cliente 1129, compra MANZANA, en la caja 2. DIA 4, 8441 segundos
El cliente 1129, compra LECHUGA, en la caja 2. DIA 4, 8447 segundos
El cliente 1129, compra PASTA DE DIENTES, en la caja 2. DIA 4, 8450 segundos
[CAJA] El Cliente 1153: entra a la cola de la caja 2 en DIA 4, 8454 s, con {'TOALLA NOVA': [2, 'LIMPIEZA'], 'YOGURT': [3, 'LACTEOS'], 'HARINA': [2, 'ABARROTES'], 'CARNE': [1, 'ABARROTES'], 'PAN': [12, 'ABARROTES']}
El cliente 1129, compra TOALLA NOVA, en la caja 2. DIA 4, 8465 segundos
El cliente 1129, compra YOGURT, en la caja 2. DIA 4, 8471 segundos
El cliente 1129, compra CARNE, en la caja 2. DIA 4, 8474 segundos
El cliente 1129, compra SAL, en la caja 2. DIA 4, 8480 segundos
[SALIDA] El Cliente 1129, abandona la Caja 2, habiendo pagado 52
[CAJA] El Cliente 1155: entra a la cola de la caja 2 en DIA 4, 8565 s, con {'TOMATE': [3, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'PAN': [3, 'ABARROTES'], 'TOALLA NOVA': [5, 'LIMPIEZA'], 'TALLARINES': [2, 'ABARROTES'], 'HARINA': [2, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
El cliente 1131, compra TOALLA NOVA, en la caja 2. DIA 4, 8575 segundos
El cliente 1131, compra YOGURT, en la caja 2. DIA 4, 8587 segundos
El cliente 1131, compra AGUA MINERAL, en la caja 2. DIA 4, 8590 segundos
[LLEGADA] Cliente 1158: Dia 4, segundo 8591 ha llegado al Estacionamiento
El cliente 1131, compra LECHE, en la caja 2. DIA 4, 8605 segundos
El cliente 1131, compra PANTALON, en la caja 2. DIA 4, 8608 segundos
